,Mobilidade_Morador,Mobilidade_Povo_Rua,Indice_Gini_Morador,Indice_Gini_Povo_Rua
0,0.7030953885028427,0.6972111553784861,0.0783175405348494,0.3340637450199203
1,0.7012002526847757,0.7051792828685259,0.07613602863760793,0.31422310756972116
2,0.7009896820383239,0.701195219123506,0.09833438618656565,0.33286852589641436
3,0.698883975573805,0.7051792828685259,0.08258791324489367,0.3275298804780876
4,0.704358812381554,0.701195219123506,0.08169088229100863,0.3206772908366534
5,0.6955148452305748,0.7051792828685259,0.08965887555274799,0.34760956175298807
6,0.6906717203621815,0.7091633466135459,0.09402189934723104,0.33286852589641436
7,0.7022531059170352,0.7131474103585658,0.08010739102969044,0.32107569721115536
8,0.6942514213518636,0.701195219123506,0.0913223836597179,0.3075298804780877
9,0.6950937039376711,0.701195219123506,0.0963887134133502,0.320597609561753
10,0.7022531059170352,0.6972111553784861,0.0868245946515056,0.3563745019920319
11,0.6938302800589597,0.7091633466135459,0.08533375447462621,0.3379681274900399
12,0.6971994104021899,0.6972111553784861,0.0890229522004633,0.3516733067729084
13,0.6974099810486418,0.701195219123506,0.1003979785217941,0.31972111553784865
14,0.6942514213518636,0.7051792828685259,0.10230574857864816,0.3033067729083665
15,0.7045693830280059,0.7171314741035857,0.10367866919351443,0.33015936254980083
16,0.698883975573805,0.7091633466135459,0.10219625184249315,0.3377290836653386
17,0.695304274584123,0.7051792828685259,0.09424510423247001,0.2969322709163347
18,0.695304274584123,0.6972111553784861,0.10335860181090761,0.32992031872509964
19,0.6919351442408929,0.701195219123506,0.10043588123815539,0.3781274900398407
20,0.6942514213518636,0.7091633466135459,0.10573383870288477,0.34203187250996014
21,0.696988839755738,0.7091633466135459,0.09920614866287636,0.3393227091633466
22,0.6940408507054117,0.7051792828685259,0.10240682248894506,0.33183266932270916
23,0.6950937039376711,0.7091633466135459,0.10215413771320281,0.2869721115537849
24,0.6974099810486418,0.7091633466135459,0.0972899557801643,0.33733067729083666
25,0.6946725626447673,0.6972111553784861,0.10687513160665407,0.3250597609561753
26,0.6980416929879975,0.6932270916334662,0.10755738050115815,0.317011952191235
27,0.6961465571699305,0.7091633466135459,0.10340492735312701,0.35541832669322715
28,0.6971994104021899,0.6932270916334662,0.11394188250157933,0.35231075697211156
29,0.6938302800589597,0.701195219123506,0.10272267845862293,0.317011952191235
30,0.6944619919983155,0.701195219123506,0.11819540955990737,0.33079681274900397
31,0.6944619919983155,0.6892430278884463,0.12055801221309748,0.33780876494023904
32,0.6931985681196041,0.6852589641434262,0.12336281322383658,0.32529880478087647
33,0.6925668561802485,0.6852589641434262,0.11153295430616972,0.32362549800796814
34,0.6948831332912192,0.6892430278884463,0.12555274794693616,0.37007968127490043
35,0.6856180248473362,0.6892430278884463,0.12594862076226576,0.3350199203187251
36,0.6885660138976627,0.6972111553784861,0.12871130764371452,0.24968127490039838
37,0.693409138766056,0.7051792828685259,0.11016845651716156,0.3429083665338646
38,0.6993051168667088,0.6972111553784861,0.1085091598231207,0.3148605577689243
39,0.7037271004421983,0.6892430278884463,0.12015792798483893,0.33892430278884467
40,0.6940408507054117,0.6932270916334662,0.12410823331227627,0.3380478087649402
41,0.6940408507054117,0.701195219123506,0.12957043588123818,0.29900398406374507
42,0.6921457148873447,0.701195219123506,0.12029269319856817,0.31605577689243025
43,0.6881448726047589,0.6892430278884463,0.11979153506001261,0.35358565737051795
44,0.6965676984628343,0.6972111553784861,0.11670456938302798,0.31342629482071716
45,0.6900400084228259,0.6932270916334662,0.11986312907980623,0.32625498007968123
46,0.6883554432512108,0.6812749003984063,0.1336133922931143,0.30083665338645416
47,0.680564329332491,0.6932270916334662,0.1420825436934091,0.3172509960159363
48,0.6776163402821647,0.6852589641434262,0.14237313118551276,0.34203187250996014
49,0.6799326173931354,0.6892430278884463,0.12039797852179412,0.3855378486055777
50,0.6858285954937882,0.6852589641434262,0.1394251421351863,0.35334661354581676
51,0.6799326173931354,0.6852589641434262,0.14856390819119814,0.3308764940239044
52,0.6603495472731101,0.6812749003984063,0.1576268688144873,0.3555776892430279
53,0.6700357970098968,0.6852589641434262,0.1619098757633186,0.31756972111553783
54,0.6685618024847336,0.6892430278884463,0.1491282375236892,0.3390836653386454
55,0.666034954727311,0.6932270916334662,0.16006948831332912,0.3437051792828686
56,0.6609812592124658,0.6892430278884463,0.15649821014950516,0.3786055776892431
57,0.6700357970098968,0.6972111553784861,0.16166140240050542,0.27294820717131474
58,0.664139818909244,0.6812749003984063,0.16861865655927566,0.3450597609561753
59,0.6580332701621394,0.6892430278884463,0.1652200463255422,0.3458565737051793
60,0.6563487049905243,0.6812749003984063,0.1648536534007159,0.361394422310757
61,0.6571909875763319,0.6772908366533864,0.16882080437986946,0.34681274900398407
62,0.6611918298589177,0.6772908366533864,0.16967993261739311,0.34760956175298807
63,0.6740366392924826,0.6772908366533864,0.1629037692145715,0.358207171314741
64,0.6649821014950515,0.6812749003984063,0.1527795325331649,0.3132669322709164
65,0.6597178353337545,0.6733067729083665,0.18456727732154143,0.3332669322709163
66,0.655085281111813,0.6772908366533864,0.18471046536112867,0.32466135458167333
67,0.6517161507685829,0.6733067729083665,0.16585175826489784,0.3303187250996016
68,0.6677195198989261,0.6772908366533864,0.16166140240050542,0.34936254980079684
69,0.6708780795957043,0.6693227091633466,0.18244893661823547,0.3303187250996016
70,0.6603495472731101,0.6693227091633466,0.17666245525373758,0.3425099601593625
71,0.6675089492524742,0.6932270916334662,0.1751168667087808,0.379402390438247
72,0.6639292482627922,0.6852589641434262,0.1670435881238156,0.3464143426294821
73,0.6719309328279638,0.6812749003984063,0.15523057485786484,0.32075697211155374
74,0.67150979153506,0.6733067729083665,0.16464729416719315,0.36250996015936254
75,0.6683512318382817,0.6852589641434262,0.1740682248894504,0.3471314741035857
76,0.6687723731311855,0.6733067729083665,0.1735081069698884,0.33733067729083666
77,0.6675089492524742,0.6653386454183267,0.17714676774057703,0.3298406374501992
78,0.6624552537376289,0.6693227091633466,0.17463676563487052,0.3243426294820717
79,0.6582438408085913,0.6653386454183267,0.17389976837228893,0.36147410358565735
80,0.6700357970098968,0.6573705179282868,0.18530427458412302,0.3802788844621514
81,0.6645609602021478,0.6693227091633466,0.1806422404716782,0.32187250996015937
82,0.6645609602021478,0.6733067729083665,0.17777005685407454,0.35254980079681275
